slug,categoria,regiao_codigo,regiao,local,endereco,data,hora_inicio,hora_fim,atracao,djs_intervalo,inicio_iso,fim_iso
palco-m-boi-mirim-2026-05-24-12-00-pagode-dos-ex,Palcos e Pistas,Palcos ZS,Zona Sul,Palco M'Boi Mirim,"Av. Luiz Gushiken, 2140 - Chácara Santana",2026-05-24,12:00,14:30,Pagode dos Ex,,2026-05-24T12:00:00,2026-05-24T14:30:00
palco-m-boi-mirim-2026-05-24-14-30-duquesa,Palcos e Pistas,Palcos ZS,Zona Sul,Palco M'Boi Mirim,"Av. Luiz Gushiken, 2140 - Chácara Santana",2026-05-24,14:30,16:30,Duquesa,,2026-05-24T14:30:00,2026-05-24T16:30:00
palco-m-boi-mirim-2026-05-24-16-30-gustavo-mioto,Palcos e Pistas,Palcos ZS,Zona Sul,Palco M'Boi Mirim,"Av. Luiz Gushiken, 2140 - Chácara Santana",2026-05-24,16:30,17:30,Gustavo Mioto,,2026-05-24T16:30:00,2026-05-24T17:30:00
palco-parelheiros-2026-05-23-16-00-junior-torres,Palcos e Pistas,Palcos ZS,Zona Sul,Palco Parelheiros,"Rua Terezinha do Prado Oliveira, 100 - Jardim Novo Parelheiros",2026-05-23,16:00,17:00,Junior Torres,,2026-05-23T16:00:00,2026-05-23T17:00:00
palco-parelheiros-2026-05-23-17-00-phelipe-soares,Palcos e Pistas,Palcos ZS,Zona Sul,Palco Parelheiros,"Rua Terezinha do Prado Oliveira, 100 - Jardim Novo Parelheiros",2026-05-23,17:00,18:00,Phelipe Soares,,2026-05-23T17:00:00,2026-05-23T18:00:00
palco-parelheiros-2026-05-23-18-00-dj-poiano-stella,Palcos e Pistas,Palcos ZS,Zona Sul,Palco Parelheiros,"Rua Terezinha do Prado Oliveira, 100 - Jardim Novo Parelheiros",2026-05-23,18:00,19:00,DJ Poiano Stella,,2026-05-23T18:00:00,2026-05-23T19:00:00
palco-parelheiros-2026-05-23-19-00-munhoz-e-mariano,Palcos e Pistas,Palcos ZS,Zona Sul,Palco Parelheiros,"Rua Terezinha do Prado Oliveira, 100 - Jardim Novo Parelheiros",2026-05-23,19:00,21:30,Munhoz e Mariano,,2026-05-23T19:00:00,2026-05-23T21:30:00
palco-parelheiros-2026-05-23-21-30-arlindinho,Palcos e Pistas,Palcos ZS,Zona Sul,Palco Parelheiros,"Rua Terezinha do Prado Oliveira, 100 - Jardim Novo Parelheiros",2026-05-23,21:30,00:00,Arlindinho,,2026-05-23T21:30:00,2026-05-24T00:00:00
palco-parelheiros-2026-05-24-00-00-dj-poiano-stella,Palcos e Pistas,Palcos ZS,Zona Sul,Palco Parelheiros,"Rua Terezinha do Prado Oliveira, 100 - Jardim Novo Parelheiros",2026-05-24,00:00,10:00,DJ Poiano Stella,,2026-05-24T00:00:00,2026-05-24T10:00:00
palco-parelheiros-2026-05-24-10-00-valmor-santana,Palcos e Pistas,Palcos ZS,Zona Sul,Palco Parelheiros,"Rua Terezinha do Prado Oliveira, 100 - Jardim Novo Parelheiros",2026-05-24,10:00,12:00,Valmor Santana,,2026-05-24T10:00:00,2026-05-24T12:00:00
palco-parelheiros-2026-05-24-12-00-bruno-rosa,Palcos e Pistas,Palcos ZS,Zona Sul,Palco Parelheiros,"Rua Terezinha do Prado Oliveira, 100 - Jardim Novo Parelheiros",2026-05-24,12:00,14:30,Bruno Rosa,,2026-05-24T12:00:00,2026-05-24T14:30:00
palco-parelheiros-2026-05-24-14-30-beto-barbosa,Palcos e Pistas,Palcos ZS,Zona Sul,Palco Parelheiros,"Rua Terezinha do Prado Oliveira, 100 - Jardim Novo Parelheiros",2026-05-24,14:30,16:30,Beto Barbosa,,2026-05-24T14:30:00,2026-05-24T16:30:00
palco-parelheiros-2026-05-24-16-30-clayton-e-romario,Palcos e Pistas,Palcos ZS,Zona Sul,Palco Parelheiros,"Rua Terezinha do Prado Oliveira, 100 - Jardim Novo Parelheiros",2026-05-24,16:30,19:00,Clayton e Romário,,2026-05-24T16:30:00,2026-05-24T19:00:00
palco-parelheiros-2026-05-24-19-00-roberta-miranda,Palcos e Pistas,Palcos ZS,Zona Sul,Palco Parelheiros,"Rua Terezinha do Prado Oliveira, 100 - Jardim Novo Parelheiros",2026-05-24,19:00,20:00,Roberta Miranda,,2026-05-24T19:00:00,2026-05-24T20:00:00
arquivo-historico-municipal-2026-05-23-10-30-roda-de-bordado-em-fotografia-experimentacao-poetica,Equipamentos Culturais,,,Arquivo Histórico Municipal,"Praça Cel. Fernando Prestes, 152 - Bom Retiro",2026-05-23,10:30,11:30,Roda de bordado em fotografia: Experimentação poética.,,2026-05-23T10:30:00,2026-05-23T11:30:00
biblioteca-camila-cerqueira-cesar-2026-05-23-10-00-brincando-com-a-danca,Equipamentos Culturais,Bibliotecas,Bibliotecas,Biblioteca Camila Cerqueira César,"R. Valdemar Sanches, 41 - Butantã",2026-05-23,10:00,12:00,Brincando com a dança,,2026-05-23T10:00:00,2026-05-23T12:00:00
biblioteca-camila-cerqueira-cesar-2026-05-23-12-00-o-circo-da-lona-preta,Equipamentos Culturais,Bibliotecas,Bibliotecas,Biblioteca Camila Cerqueira César,"R. Valdemar Sanches, 41 - Butantã",2026-05-23,12:00,13:00,O Circo da Lona Preta,,2026-05-23T12:00:00,2026-05-23T13:00:00
biblioteca-belmonte-santo-amaro-2026-05-23-10-00-sarau-serelepe-com-baque-ct,Equipamentos Culturais,Bibliotecas,Bibliotecas,Biblioteca Belmonte - Santo Amaro,"R. Paulo Eiró, 525 - Santo Amaro",2026-05-23,10:00,13:00,Sarau Serelepe com Baque CT,,2026-05-23T10:00:00,2026-05-23T13:00:00
biblioteca-belmonte-santo-amaro-2026-05-23-13-00-roda-de-capoeira-contemporanea-com-mestre-jaburu,Equipamentos Culturais,Bibliotecas,Bibliotecas,Biblioteca Belmonte - Santo Amaro,"R. Paulo Eiró, 525 - Santo Amaro",2026-05-23,13:00,14:00,Roda de Capoeira contemporânea com Mestre Jaburu,,2026-05-23T13:00:00,2026-05-23T14:00:00
biblioteca-brito-broca-2026-05-23-10-00-cacuriando,Equipamentos Culturais,Bibliotecas,Bibliotecas,Biblioteca Brito Broca,"Av. Mutinga, 1425 - Vila Pirituba",2026-05-23,10:00,12:00,Cacuriando,,2026-05-23T10:00:00,2026-05-23T12:00:00
biblioteca-brito-broca-2026-05-23-12-00-da-terra-ao-ceu,Equipamentos Culturais,Bibliotecas,Bibliotecas,Biblioteca Brito Broca,"Av. Mutinga, 1425 - Vila Pirituba",2026-05-23,12:00,13:00,Da Terra ao Céu,,2026-05-23T12:00:00,2026-05-23T13:00:00
biblioteca-alvaro-guerra-2026-05-23-10-00-feira-de-troca-de-livros-e-gibis,Equipamentos Culturais,Bibliotecas,Bibliotecas,Biblioteca Álvaro Guerra,"Av. Pedroso de Morais, 1919 - Pinheiros",2026-05-23,10:00,11:00,Feira de troca de livros e gibis,,2026-05-23T10:00:00,2026-05-23T11:00:00
biblioteca-anne-frank-ccd-2026-05-23-11-00-sarau-em-transito,Equipamentos Culturais,Bibliotecas,Bibliotecas,Biblioteca Anne Frank (CCD),"R. Cojuba, 45 - Itaim Bibi",2026-05-23,11:00,12:00,Sarau em Trânsito,,2026-05-23T11:00:00,2026-05-23T12:00:00
biblioteca-hans-christian-andersen-2026-05-23-10-00-estripulias-di-picadeiro,Equipamentos Culturais,Bibliotecas,Bibliotecas,Biblioteca Hans Christian Andersen,"Av. Celso Garcia, 4142 - Tatuapé",2026-05-23,10:00,12:00,Estripulias Di Picadeiro,,2026-05-23T10:00:00,2026-05-23T12:00:00
biblioteca-hans-christian-andersen-2026-05-23-12-00-a-vovo-ta-on,Equipamentos Culturais,Bibliotecas,Bibliotecas,Biblioteca Hans Christian Andersen,"Av. Celso Garcia, 4142 - Tatuapé",2026-05-23,12:00,13:00,A Vovó Tá On!,,2026-05-23T12:00:00,2026-05-23T13:00:00
biblioteca-malba-tahan-capela-do-socorro-2026-05-23-11-00-a-lenda-do-desaparecimento-do-sol,Equipamentos Culturais,Bibliotecas,Bibliotecas,Biblioteca Malba Tahan - Capela do Socorro,"R. Brás Pires Meira, 100 - Jardim Susana",2026-05-23,11:00,13:00,A Lenda do Desaparecimento do Sol,,2026-05-23T11:00:00,2026-05-23T13:00:00
biblioteca-malba-tahan-capela-do-socorro-2026-05-23-13-00-sarau-preto-no-branco,Equipamentos Culturais,Bibliotecas,Bibliotecas,Biblioteca Malba Tahan - Capela do Socorro,"R. Brás Pires Meira, 100 - Jardim Susana",2026-05-23,13:00,14:00,Sarau Preto no Branco,,2026-05-23T13:00:00,2026-05-23T14:00:00
biblioteca-mario-schenberg-2026-05-23-10-00-historias-de-pretinhas-para-todas-as-idades,Equipamentos Culturais,Bibliotecas,Bibliotecas,Biblioteca Mário Schenberg,"R. Catão, 611 - Vila Romana",2026-05-23,10:00,11:00,Histórias de Pretinhas para todas as idades,,2026-05-23T10:00:00,2026-05-23T11:00:00
biblioteca-mario-schenberg-2026-05-23-11-00-o-penultimo-sinal,Equipamentos Culturais,Bibliotecas,Bibliotecas,Biblioteca Mário Schenberg,"R. Catão, 611 - Vila Romana",2026-05-23,11:00,12:00,O Penúltimo Sinal,,2026-05-23T11:00:00,2026-05-23T12:00:00
biblioteca-mario-schenberg-2026-05-23-12-00-o-penultimo-sinal,Equipamentos Culturais,Bibliotecas,Bibliotecas,Biblioteca Mário Schenberg,"R. Catão, 611 - Vila Romana",2026-05-23,12:00,13:00,O Penúltimo Sinal,,2026-05-23T12:00:00,2026-05-23T13:00:00
biblioteca-mario-schenberg-2026-05-23-13-00-hours-jazz-group,Equipamentos Culturais,Bibliotecas,Bibliotecas,Biblioteca Mário Schenberg,"R. Catão, 611 - Vila Romana",2026-05-23,13:00,14:00,Hours Jazz Group,,2026-05-23T13:00:00,2026-05-23T14:00:00
biblioteca-jose-mauro-parque-edu-chaves-2026-05-23-13-00-a-feira-de-chico-gonzaga-e-jackson,Equipamentos Culturais,Bibliotecas,Bibliotecas,Biblioteca José Mauro - Parque Edu Chaves,"Praça Comandante Eduardo de Oliveira, 100 - Parque Edu Chaves",2026-05-23,13:00,14:00,"A feira de Chico, Gonzaga e Jackson",,2026-05-23T13:00:00,2026-05-23T14:00:00
biblioteca-padre-jose-de-anchieta-2026-05-23-10-00-cancoes-de-girafolao-e-outros-bichos-diferentes,Equipamentos Culturais,Bibliotecas,Bibliotecas,Biblioteca Padre José de Anchieta,"R. Antônio Maia, 651 - Vila Perus",2026-05-23,10:00,13:00,Canções de Girafolão e outros bichos diferentes,,2026-05-23T10:00:00,2026-05-23T13:00:00
biblioteca-padre-jose-de-anchieta-2026-05-23-13-00-bora-jogar-perus-jogos-de-tabuleiro-modernos,Equipamentos Culturais,Bibliotecas,Bibliotecas,Biblioteca Padre José de Anchieta,"R. Antônio Maia, 651 - Vila Perus",2026-05-23,13:00,13:00,Bora Jogar Perus – Jogos de Tabuleiro Modernos,,2026-05-23T13:00:00,2026-05-23T13:00:00
biblioteca-padre-jose-de-anchieta-2026-05-23-13-00-congo-do-embodeiro-queixada,Equipamentos Culturais,Bibliotecas,Bibliotecas,Biblioteca Padre José de Anchieta,"R. Antônio Maia, 651 - Vila Perus",2026-05-23,13:00,15:00,Congo do Embodeiro Queixada,,2026-05-23T13:00:00,2026-05-23T15:00:00
biblioteca-padre-jose-de-anchieta-2026-05-23-15-00-capoeira,Equipamentos Culturais,Bibliotecas,Bibliotecas,Biblioteca Padre José de Anchieta,"R. Antônio Maia, 651 - Vila Perus",2026-05-23,15:00,16:00,Capoeira,,2026-05-23T15:00:00,2026-05-23T16:00:00
biblioteca-paulo-duarte-jabaquara-2026-05-23-10-00-o-caminho-dos-tambores,Equipamentos Culturais,Bibliotecas,Bibliotecas,Biblioteca Paulo Duarte - Jabaquara,"R. Arsênio Tavolieri, 45 - Jardim Oriental",2026-05-23,10:00,13:00,O caminho dos tambores,,2026-05-23T10:00:00,2026-05-23T13:00:00
biblioteca-paulo-duarte-jabaquara-2026-05-23-13-00-sarau-do-slam-oz,Equipamentos Culturais,Bibliotecas,Bibliotecas,Biblioteca Paulo Duarte - Jabaquara,"R. Arsênio Tavolieri, 45 - Jardim Oriental",2026-05-23,13:00,14:00,Sarau do Slam Oz,,2026-05-23T13:00:00,2026-05-23T14:00:00
biblioteca-paulo-sergio-duarte-milliet-2026-05-23-10-30-contacao-de-historias-com-a-benvinda-cia,Equipamentos Culturais,Bibliotecas,Bibliotecas,Biblioteca Paulo Sérgio Duarte Milliet,"Praça Ituzaingó, s/n - Vila Reg. Feijó",2026-05-23,10:30,11:00,Contação de histórias com a Benvinda Cia,,2026-05-23T10:30:00,2026-05-23T11:00:00
biblioteca-paulo-sergio-duarte-milliet-2026-05-23-11-00-causos-de-bichos-do-brasil,Equipamentos Culturais,Bibliotecas,Bibliotecas,Biblioteca Paulo Sérgio Duarte Milliet,"Praça Ituzaingó, s/n - Vila Reg. Feijó",2026-05-23,11:00,13:00,Causos de Bichos do Brasil,,2026-05-23T11:00:00,2026-05-23T13:00:00
biblioteca-paulo-sergio-duarte-milliet-2026-05-23-13-00-carimbo-ritmos-e-raizes,Equipamentos Culturais,Bibliotecas,Bibliotecas,Biblioteca Paulo Sérgio Duarte Milliet,"Praça Ituzaingó, s/n - Vila Reg. Feijó",2026-05-23,13:00,14:00,Carimbó Ritmos e Raízes,,2026-05-23T13:00:00,2026-05-23T14:00:00
biblioteca-raul-bopp-aclimacao-2026-05-23-10-00-historias-ao-som-da-rabeca,Equipamentos Culturais,Bibliotecas,Bibliotecas,Biblioteca Raul Bopp - Aclimação,"Rua Muniz de Sousa, 1155 - Aclimação",2026-05-23,10:00,13:00,Histórias ao Som da Rabeca,,2026-05-23T10:00:00,2026-05-23T13:00:00
biblioteca-raul-bopp-aclimacao-2026-05-23-13-00-brincadeira-que-encanta-o-cirquinho-das-primeiras-emocoes,Equipamentos Culturais,Bibliotecas,Bibliotecas,Biblioteca Raul Bopp - Aclimação,"Rua Muniz de Sousa, 1155 - Aclimação",2026-05-23,13:00,14:00,Brincadeira que Encanta - O Cirquinho das Primeiras Emoções,,2026-05-23T13:00:00,2026-05-23T14:00:00
biblioteca-ricardo-ramos-vila-prudente-2026-05-23-10-30-pegue-leve-e-leia,Equipamentos Culturais,Bibliotecas,Bibliotecas,Biblioteca Ricardo Ramos - Vila Prudente,"Praça do Centenário de Vila Prudente, 25 - Vila Prudente",2026-05-23,10:30,11:00,"Pegue, Leve e Leia",,2026-05-23T10:30:00,2026-05-23T11:00:00
biblioteca-ricardo-ramos-vila-prudente-2026-05-23-11-00-historias-africanas-e-afro-brasileiras-para-a-primeira-infancia,Equipamentos Culturais,Bibliotecas,Bibliotecas,Biblioteca Ricardo Ramos - Vila Prudente,"Praça do Centenário de Vila Prudente, 25 - Vila Prudente",2026-05-23,11:00,12:00,Histórias Africanas e Afro-Brasileiras para a Primeira Infância,,2026-05-23T11:00:00,2026-05-23T12:00:00
biblioteca-roberto-santos-2026-05-23-13-00-brincando-contando-e-criando-bonecas-abayomis,Equipamentos Culturais,Bibliotecas,Bibliotecas,Biblioteca Roberto Santos,"R. Cisplatina, 505 - Ipiranga",2026-05-23,13:00,14:00,"Brincando, Contando e Criando Bonecas Abayomis",,2026-05-23T13:00:00,2026-05-23T14:00:00
biblioteca-viriato-correa-2026-05-23-10-30-meditacao,Equipamentos Culturais,Bibliotecas,Bibliotecas,Biblioteca Viriato Corrêa,"R. Sena Madureira, 298 - Vila Mariana",2026-05-23,10:30,22:00,Meditação,,2026-05-23T10:30:00,2026-05-23T22:00:00
biblioteca-viriato-correa-2026-05-23-22-00-fantastica-jornada-noite-adentro-um-olhar-aos-mundos-da-magia,Equipamentos Culturais,Bibliotecas,Bibliotecas,Biblioteca Viriato Corrêa,"R. Sena Madureira, 298 - Vila Mariana",2026-05-23,22:00,10:00,Fantástica Jornada Noite Adentro - Um Olhar aos Mundos da Magia,,2026-05-23T22:00:00,2026-05-24T10:00:00
biblioteca-viriato-correa-2026-05-24-10-00-oficina-de-espanhol,Equipamentos Culturais,Bibliotecas,Bibliotecas,Biblioteca Viriato Corrêa,"R. Sena Madureira, 298 - Vila Mariana",2026-05-24,10:00,15:00,Oficina de Espanhol,,2026-05-24T10:00:00,2026-05-24T15:00:00
biblioteca-viriato-correa-2026-05-24-15-00-oficina-de-desafios-criativos,Equipamentos Culturais,Bibliotecas,Bibliotecas,Biblioteca Viriato Corrêa,"R. Sena Madureira, 298 - Vila Mariana",2026-05-24,15:00,16:00,Oficina de Desafios Criativos,,2026-05-24T15:00:00,2026-05-24T16:00:00
bosque-de-leitura-chacara-do-jockey-2026-05-23-10-30-performance-intervencao-artistica-entre-sopros-de-palavras-e-miudezas,Equipamentos Culturais,Bibliotecas,Bibliotecas,Bosque de Leitura Chácara do Jockey,"R. Santa Crescência, 201 - Ferreira",2026-05-23,10:30,11:30,Performance - Intervenção artística: Entre Sopros de Palavras e Miudezas,,2026-05-23T10:30:00,2026-05-23T11:30:00
bosque-de-leitura-parque-anhanguera-2026-05-24-15-00-arvoreteca,Equipamentos Culturais,Bibliotecas,Bibliotecas,Bosque de Leitura Parque Anhanguera,Parque Anhanguera,2026-05-24,15:00,16:00,Arvoreteca,,2026-05-24T15:00:00,2026-05-24T16:00:00
ponto-de-leitura-graciliano-ramos-2026-05-24-10-00-los-xerebas,Equipamentos Culturais,Bibliotecas,Bibliotecas,Ponto de Leitura Graciliano Ramos,"R. Prof. Oscar Barreto Filho, 252 - Parque America",2026-05-24,10:00,11:00,Los Xerebas,,2026-05-24T10:00:00,2026-05-24T11:00:00
biblioteca-mario-de-andrade-2026-05-23-14-00-palavra-feita-a-mao-escritoras-e-serigrafia,Equipamentos Culturais,Bibliotecas,Bibliotecas,Biblioteca Mário de Andrade,"R. da Consolação, 94 - República",2026-05-23,14:00,15:00,Palavra Feita à Mão - Escritoras e serigrafia,,2026-05-23T14:00:00,2026-05-23T15:00:00
biblioteca-mario-de-andrade-2026-05-23-15-00-paises-pobres-podem-crescer-estrategias-economicas-para-paises-emergentes,Equipamentos Culturais,Bibliotecas,Bibliotecas,Biblioteca Mário de Andrade,"R. da Consolação, 94 - República",2026-05-23,15:00,18:00,Países pobres podem crescer? Estratégias econômicas para países emergentes,,2026-05-23T15:00:00,2026-05-23T18:00:00
biblioteca-mario-de-andrade-2026-05-23-18-00-jogos-indigenas-do-xingu-rituais-pela-vida-ancestral,Equipamentos Culturais,Bibliotecas,Bibliotecas,Biblioteca Mário de Andrade,"R. da Consolação, 94 - República",2026-05-23,18:00,18:00,Jogos Indígenas do Xingu - Rituais pela vida ancestral,,2026-05-23T18:00:00,2026-05-23T18:00:00
biblioteca-mario-de-andrade-2026-05-23-18-00-alaide-costa,Equipamentos Culturais,Bibliotecas,Bibliotecas,Biblioteca Mário de Andrade,"R. da Consolação, 94 - República",2026-05-23,18:00,19:30,Alaíde Costa,,2026-05-23T18:00:00,2026-05-23T19:30:00
biblioteca-mario-de-andrade-2026-05-23-19-30-um-inventario-das-violas-das-cantorias-e-dos-sambas-nortistas-de-1800-a-1930,Equipamentos Culturais,Bibliotecas,Bibliotecas,Biblioteca Mário de Andrade,"R. da Consolação, 94 - República",2026-05-23,19:30,21:00,"Um inventário das violas, das cantorias e dos sambas nortistas: de 1800 a 1930",,2026-05-23T19:30:00,2026-05-23T21:00:00
biblioteca-mario-de-andrade-2026-05-23-21-00-a-poesia-da-cancao,Equipamentos Culturais,Bibliotecas,Bibliotecas,Biblioteca Mário de Andrade,"R. da Consolação, 94 - República",2026-05-23,21:00,00:00,A poesia da canção,,2026-05-23T21:00:00,2026-05-24T00:00:00
biblioteca-mario-de-andrade-2026-05-24-00-00-jogos-indigenas-do-xingu-rituais-pela-vida-ancestral,Equipamentos Culturais,Bibliotecas,Bibliotecas,Biblioteca Mário de Andrade,"R. da Consolação, 94 - República",2026-05-24,00:00,00:00,Jogos Indígenas do Xingu - Rituais pela vida ancestral,,2026-05-24T00:00:00,2026-05-24T00:00:00
biblioteca-mario-de-andrade-2026-05-24-00-00-madrugada-desvairada,Equipamentos Culturais,Bibliotecas,Bibliotecas,Biblioteca Mário de Andrade,"R. da Consolação, 94 - República",2026-05-24,00:00,07:00,Madrugada Desvairada,,2026-05-24T00:00:00,2026-05-24T07:00:00
biblioteca-mario-de-andrade-2026-05-24-07-00-amanhecer-no-terraco-vivencia-de-tai-chi-chuan,Equipamentos Culturais,Bibliotecas,Bibliotecas,Biblioteca Mário de Andrade,"R. da Consolação, 94 - República",2026-05-24,07:00,08:00,Amanhecer no terraço: vivência de Tai Chi Chuan,,2026-05-24T07:00:00,2026-05-24T08:00:00
biblioteca-mario-de-andrade-2026-05-24-08-00-amanhecer-no-terraco-vivencia-de-tai-chi-chuan,Equipamentos Culturais,Bibliotecas,Bibliotecas,Biblioteca Mário de Andrade,"R. da Consolação, 94 - República",2026-05-24,08:00,09:00,Amanhecer no terraço: vivência de Tai Chi Chuan,,2026-05-24T08:00:00,2026-05-24T09:00:00
biblioteca-mario-de-andrade-2026-05-24-09-00-um-cafe-com-darcy,Equipamentos Culturais,Bibliotecas,Bibliotecas,Biblioteca Mário de Andrade,"R. da Consolação, 94 - República",2026-05-24,09:00,10:00,Um café com Darcy,,2026-05-24T09:00:00,2026-05-24T10:00:00
biblioteca-mario-de-andrade-2026-05-24-10-00-feira-de-troca-de-livros-da-mario,Equipamentos Culturais,Bibliotecas,Bibliotecas,Biblioteca Mário de Andrade,"R. da Consolação, 94 - República",2026-05-24,10:00,10:00,Feira de troca de livros da Mário,,2026-05-24T10:00:00,2026-05-24T10:00:00
biblioteca-mario-de-andrade-2026-05-24-10-00-julieta-e-barbara-poeta-do-modernismo,Equipamentos Culturais,Bibliotecas,Bibliotecas,Biblioteca Mário de Andrade,"R. da Consolação, 94 - República",2026-05-24,10:00,10:00,Julieta é Bárbara: poeta do modernismo,,2026-05-24T10:00:00,2026-05-24T10:00:00
biblioteca-mario-de-andrade-2026-05-24-10-00-sarauzim,Equipamentos Culturais,Bibliotecas,Bibliotecas,Biblioteca Mário de Andrade,"R. da Consolação, 94 - República",2026-05-24,10:00,11:00,SarauZim,,2026-05-24T10:00:00,2026-05-24T11:00:00
biblioteca-mario-de-andrade-2026-05-24-11-00-classicos-do-manga-e-a-influencia-nos-autores-nacionais,Equipamentos Culturais,Bibliotecas,Bibliotecas,Biblioteca Mário de Andrade,"R. da Consolação, 94 - República",2026-05-24,11:00,12:30,Clássicos do Mangá e a influência nos autores nacionais,,2026-05-24T11:00:00,2026-05-24T12:30:00
biblioteca-mario-de-andrade-2026-05-24-12-30-pronomes-que-rimam-questoes-de-genero-no-rap,Equipamentos Culturais,Bibliotecas,Bibliotecas,Biblioteca Mário de Andrade,"R. da Consolação, 94 - República",2026-05-24,12:30,15:00,Pronomes que rimam: questões de gênero no Rap,,2026-05-24T12:30:00,2026-05-24T15:00:00
biblioteca-mario-de-andrade-2026-05-24-15-00-futuridades-e-distopias-trans,Equipamentos Culturais,Bibliotecas,Bibliotecas,Biblioteca Mário de Andrade,"R. da Consolação, 94 - República",2026-05-24,15:00,15:00,Futuridades e distopias trans,,2026-05-24T15:00:00,2026-05-24T15:00:00
biblioteca-mario-de-andrade-2026-05-24-15-00-leituraco,Equipamentos Culturais,Bibliotecas,Bibliotecas,Biblioteca Mário de Andrade,"R. da Consolação, 94 - República",2026-05-24,15:00,16:00,Leituraço,,2026-05-24T15:00:00,2026-05-24T16:00:00
biblioteca-mario-de-andrade-2026-05-24-16-00-sarau-com-katu-mirim,Equipamentos Culturais,Bibliotecas,Bibliotecas,Biblioteca Mário de Andrade,"R. da Consolação, 94 - República",2026-05-24,16:00,18:30,Sarau com Katú Mirim,,2026-05-24T16:00:00,2026-05-24T18:30:00
biblioteca-mario-de-andrade-2026-05-24-18-30-lydia-lunch,Equipamentos Culturais,Bibliotecas,Bibliotecas,Biblioteca Mário de Andrade,"R. da Consolação, 94 - República",2026-05-24,18:30,19:30,Lydia Lunch,,2026-05-24T18:30:00,2026-05-24T19:30:00
casa-de-cultura-brasilandia-2026-05-23-20-00-ualdo-banda-coletivo-samba-rock,Equipamentos Culturais,Casas de Cultura,Casas de Cultura,Casa de Cultura Brasilândia,"Praça Benedicta Cavalheiro, s/nº - Freguesia do Ó",2026-05-23,20:00,10:00,Ualdo & Banda Coletivo Samba Rock,,2026-05-23T20:00:00,2026-05-24T10:00:00
casa-de-cultura-brasilandia-2026-05-24-10-00-nega-luuh,Equipamentos Culturais,Casas de Cultura,Casas de Cultura,Casa de Cultura Brasilândia,"Praça Benedicta Cavalheiro, s/nº - Freguesia do Ó",2026-05-24,10:00,11:00,Nega Luuh,,2026-05-24T10:00:00,2026-05-24T11:00:00
casa-de-cultura-brasilandia-2026-05-24-11-00-viradinha,Equipamentos Culturais,Casas de Cultura,Casas de Cultura,Casa de Cultura Brasilândia,"Praça Benedicta Cavalheiro, s/nº - Freguesia do Ó",2026-05-24,11:00,16:00,Viradinha,,2026-05-24T11:00:00,2026-05-24T16:00:00
casa-de-cultura-brasilandia-2026-05-24-16-00-binho-ribeiro-vibra,Equipamentos Culturais,Casas de Cultura,Casas de Cultura,Casa de Cultura Brasilândia,"Praça Benedicta Cavalheiro, s/nº - Freguesia do Ó",2026-05-24,16:00,17:00,Binho Ribeiro - Vibra,,2026-05-24T16:00:00,2026-05-24T17:00:00
casas-de-cultura-casa-de-cultura-chico-science-2026-05-23-18-00-pimenta-de-boteco-e-as-divas,Equipamentos Culturais,,,Casas de Cultura– Casa de Cultura Chico Science,"Av. Pres. Tancredo Neves, 1265 - Vila Moinho Velho",2026-05-23,18:00,20:00,Pimenta de Boteco e as Divas,,2026-05-23T18:00:00,2026-05-23T20:00:00
casas-de-cultura-casa-de-cultura-chico-science-2026-05-23-20-00-ayde-sou-nordeste,Equipamentos Culturais,,,Casas de Cultura– Casa de Cultura Chico Science,"Av. Pres. Tancredo Neves, 1265 - Vila Moinho Velho",2026-05-23,20:00,11:00,Ayde - Sou Nordeste,,2026-05-23T20:00:00,2026-05-24T11:00:00
casas-de-cultura-casa-de-cultura-chico-science-2026-05-24-11-00-quintetinho-caracaxa-a-roda-o-choro-e-suas-brincadeiras,Equipamentos Culturais,,,Casas de Cultura– Casa de Cultura Chico Science,"Av. Pres. Tancredo Neves, 1265 - Vila Moinho Velho",2026-05-24,11:00,11:00,"Quintetinho Caracaxá - A roda, o choro e suas brincadeiras",,2026-05-24T11:00:00,2026-05-24T11:00:00
casas-de-cultura-casa-de-cultura-chico-science-2026-05-24-11-00-viradinha,Equipamentos Culturais,,,Casas de Cultura– Casa de Cultura Chico Science,"Av. Pres. Tancredo Neves, 1265 - Vila Moinho Velho",2026-05-24,11:00,16:00,Viradinha,,2026-05-24T11:00:00,2026-05-24T16:00:00
casas-de-cultura-casa-de-cultura-chico-science-2026-05-24-16-00-forro-da-macaxeira-uma-homenagem-ao-rei-do-baiao,Equipamentos Culturais,,,Casas de Cultura– Casa de Cultura Chico Science,"Av. Pres. Tancredo Neves, 1265 - Vila Moinho Velho",2026-05-24,16:00,17:00,Forró da Macaxeira - Uma homenagem ao Rei do Baião,,2026-05-24T16:00:00,2026-05-24T17:00:00
casa-de-cultura-de-cidade-ademar-danilo-miranda-2026-05-23-18-00-terreirao-da-samanta-santos,Equipamentos Culturais,Casas de Cultura,Casas de Cultura,Casa de Cultura de Cidade Ademar - Danilo Miranda,"Av. Durval Pinto Ferreira, 820 - Jardim Itacolomi",2026-05-23,18:00,20:00,Terreirão da Samanta Santos,,2026-05-23T18:00:00,2026-05-23T20:00:00
